Term: students                       Term Frequency: 58        
Term: howthe                         Term Frequency: 1         
Term: 103                            Term Frequency: 1         
Term: higherattention                Term Frequency: 1         
Term: closest                        Term Frequency: 1         
Term: vary                           Term Frequency: 1         
Term: environ                        Term Frequency: 1         
Term: personallevel                  Term Frequency: 1         
Term: 112                            Term Frequency: 1         
Term: dynamics                       Term Frequency: 1         
Term: vari                           Term Frequency: 1         
Term: drawn                          Term Frequency: 1         
Term: closely                        Term Frequency: 1         
Term: dent                           Term Frequency: 1         
Term: otherthings                    Term Frequency: 1         
Term: areasand                       Term Frequency: 1         
Term: morning                        Term Frequency: 1         
Term: performancewithout             Term Frequency: 1         
Term: conditions                     Term Frequency: 1         
Term: sub                            Term Frequency: 1         
Term: audio                          Term Frequency: 1         
Term: key                            Term Frequency: 1         
Term: makes                          Term Frequency: 1         
Term: sponsored                      Term Frequency: 1         
Term: thetechnological               Term Frequency: 1         
Term: certainformat                  Term Frequency: 1         
Term: confirm                        Term Frequency: 1         
Term: handled                        Term Frequency: 1         
Term: motionbetween                  Term Frequency: 1         
Term: 153                            Term Frequency: 1         
Term: 32.47                          Term Frequency: 1         
Term: perceptionof                   Term Frequency: 1         
Term: sittingtogether                Term Frequency: 1         
Term: intersections                  Term Frequency: 1         
Term: qualityof                      Term Frequency: 1         
Term: once                           Term Frequency: 1         
Term: desk                           Term Frequency: 1         
Term: assessed                       Term Frequency: 1         
Term: graphs                         Term Frequency: 1         
Term: educationalresearch            Term Frequency: 1         
Term: aphenomenon                    Term Frequency: 1         
Term: coverage                       Term Frequency: 1         
Term: normal                         Term Frequency: 1         
Term: 184                            Term Frequency: 1         
Term: reach                          Term Frequency: 1         
Term: tested                         Term Frequency: 1         
Term: feedback                       Term Frequency: 1         
Term: natural                        Term Frequency: 1         
Term: 10minutes                      Term Frequency: 1         
Term: theirgaze                      Term Frequency: 1         
Term: comprehension                  Term Frequency: 1         
Term: insignificant                  Term Frequency: 1         
Term: hishead                        Term Frequency: 1         
Term: range                          Term Frequency: 1         
Term: topresent                      Term Frequency: 1         
Term: weak                           Term Frequency: 1         
Term: instructionalinteraction       Term Frequency: 1         
Term: regular                        Term Frequency: 1         
Term: bigger                         Term Frequency: 1         
Term: assess                         Term Frequency: 1         
Term: emotionallabour                Term Frequency: 1         
Term: 36.8                           Term Frequency: 1         
Term: ablend                         Term Frequency: 1         
Term: aver                           Term Frequency: 1         
Term: enumerated                     Term Frequency: 1         
Term: indirect                       Term Frequency: 1         
Term: goes                           Term Frequency: 1         
Term: unobtrusively                  Term Frequency: 1         
Term: towards                        Term Frequency: 1         
Term: posed                          Term Frequency: 1         
Term: herself                        Term Frequency: 1         
Term: wayof                          Term Frequency: 1         
Term: videostreams                   Term Frequency: 1         
Term: reportedinstances              Term Frequency: 1         
Term: studies                        Term Frequency: 1         
Term: 44.88                          Term Frequency: 1         
Term: limited                        Term Frequency: 1         
Term: obser                          Term Frequency: 1         
Term: 2567574.2567581to              Term Frequency: 1         
Term: distracted                     Term Frequency: 1         
Term: passive                        Term Frequency: 1         
Term: troducing                      Term Frequency: 1         
Term: Normalizing                    Term Frequency: 0         
Term: Raw                            Term Frequency: 0         
Term: Attimes                        Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: C                              Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: E                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: H                              Term Frequency: 0         
Term: I                              Term Frequency: 0         
Term: J                              Term Frequency: 0         
Term: K                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: M                              Term Frequency: 0         
Term: N                              Term Frequency: 0         
Term: P                              Term Frequency: 0         
Term: Q                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: T                              Term Frequency: 0         
Term: U                              Term Frequency: 0         
Term: V                              Term Frequency: 0         
Term: Y                              Term Frequency: 0         
Term: Z                              Term Frequency: 0         
Term: Based                          Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: Red                            Term Frequency: 0         
Term: Light                          Term Frequency: 0         
Term: Bouguet                        Term Frequency: 0         
Term: Teacher’srole                  Term Frequency: 0         
Term: Experimental                   Term Frequency: 0         
Term: PDFMP1                         Term Frequency: 0         
Term: Computers                      Term Frequency: 0         
Term: threshold.Taking               Term Frequency: 0         
Term: Lenhand                        Term Frequency: 0         
Term: Sechrest                       Term Frequency: 0         
Term: Collaborative                  Term Frequency: 0         
Term: Southeastern                   Term Frequency: 0         
Term: SNF                            Term Frequency: 0         
Term: DescriptorsK                   Term Frequency: 0         
Term: andD                           Term Frequency: 0         
Term: andF                           Term Frequency: 0         
Term: andS                           Term Frequency: 0         
Term: andL                           Term Frequency: 0         
Term: epfl.chPierre                  Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: surroundingsOne                Term Frequency: 0         
Term: And                            Term Frequency: 0         
Term: Horizontal                     Term Frequency: 0         
Term: Achilles                       Term Frequency: 0         
Term: Livingston                     Term Frequency: 0         
Term: THEORETICAL                    Term Frequency: 0         
Term: Suite                          Term Frequency: 0         
Term: Rivera                         Term Frequency: 0         
Term: INTRODUCTIONWhat               Term Frequency: 0         
Term: Hearrington                    Term Frequency: 0         
Term: Group                          Term Frequency: 0         
Term: Motion                         Term Frequency: 0         
Term: There                          Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: Attention                      Term Frequency: 0         
Term: Daly                           Term Frequency: 0         
Term: needsPermission                Term Frequency: 0         
Term: Dale                           Term Frequency: 0         
Term: Quarterly                      Term Frequency: 0         
Term: Conference                     Term Frequency: 0         
Term: Computer                       Term Frequency: 0         
Term: Clickers                       Term Frequency: 0         
Term: conclusive.We                  Term Frequency: 0         
Term: Life                           Term Frequency: 0         
Term: Motionvectors                  Term Frequency: 0         
Term: Given                          Term Frequency: 0         
Term: Theevents                      Term Frequency: 0         
Term: Incorporated                   Term Frequency: 0         
Term: CAI                            Term Frequency: 0         
Term: CBE                            Term Frequency: 0         
Term: Daum                           Term Frequency: 0         
Term: Second                         Term Frequency: 0         
Term: classes.Review                 Term Frequency: 0         
Term: Whitcomb                       Term Frequency: 0         
Term: Note                           Term Frequency: 0         
Term: teachers.Stepping              Term Frequency: 0         
Term: NewYork                        Term Frequency: 0         
Term: Blue                           Term Frequency: 0         
Term: Metrics                        Term Frequency: 0         
Term: Pelayo                         Term Frequency: 0         
Term: USA.ACM                        Term Frequency: 0         
Term: Effects                        Term Frequency: 0         
Term: Muslim                         Term Frequency: 0         
Term: December                       Term Frequency: 0         
Term: Even                           Term Frequency: 0         
Term: Patterns                       Term Frequency: 0         
Term: Live                           Term Frequency: 0         
Term: Adams                          Term Frequency: 0         
Term: Educational                    Term Frequency: 0         
Term: Wealso                         Term Frequency: 0         
Term: ProDoc                         Term Frequency: 0         
Term: Munk                           Term Frequency: 0         
Term: phone.Students                 Term Frequency: 0         
Term: Federalede                     Term Frequency: 0         
Term: It’s                           Term Frequency: 0         
Term: Categories                     Term Frequency: 0         
Term: ThirdInternational             Term Frequency: 0         
Term: Psychological                  Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: Differences                    Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: andDevelopment                 Term Frequency: 0         
Term: But                            Term Frequency: 0         
Term: understand:The                 Term Frequency: 0         
Term: Cognition                      Term Frequency: 0         
Term: students.To                    Term Frequency: 0         
Term: fashion.Our                    Term Frequency: 0         
Term: Korn                           Term Frequency: 0         
Term: DevelopingEmotionally          Term Frequency: 0         
Term: Keeble                         Term Frequency: 0         
Term: Switzerlandroland.tormey       Term Frequency: 0         
Term: Thematrix                      Term Frequency: 0         
Term: Unobtrusive                    Term Frequency: 0         
Term: Marks                          Term Frequency: 0         
Term: her.We                         Term Frequency: 0         
Term: AmericanEducational            Term Frequency: 0         
Term: LausanneRLC                    Term Frequency: 0         
Term: Likert                         Term Frequency: 0         
Term: Basic                          Term Frequency: 0         
Term: Science                        Term Frequency: 0         
Term: Since                          Term Frequency: 0         
Term: Cognitive                      Term Frequency: 0         
Term: inFigure                       Term Frequency: 0         
Term: Service                        Term Frequency: 0         
Term: dataWe                         Term Frequency: 0         
Term: Jermann                        Term Frequency: 0         
Term: epfl.chABSTRACTHuman           Term Frequency: 0         
Term: B2                             Term Frequency: 0         
Term: theClass                       Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: As                             Term Frequency: 0         
Term: At                             Term Frequency: 0         
Term: Rosengrant                     Term Frequency: 0         
Term: MOOCs                          Term Frequency: 0         
Term: BackgroundTraditional          Term Frequency: 0         
Term: Average                        Term Frequency: 0         
Term: D1                             Term Frequency: 0         
Term: By                             Term Frequency: 0         
Term: Do                             Term Frequency: 0         
Term: sleepers’Figure                Term Frequency: 0         
Term: Marked                         Term Frequency: 0         
Term: Looking                        Term Frequency: 0         
Term: Cuendet                        Term Frequency: 0         
Term: Tormey                         Term Frequency: 0         
Term: Kendall                        Term Frequency: 0         
Term: Annotations                    Term Frequency: 0         
Term: Switzerlandmirko.raca          Term Frequency: 0         
Term: IN                             Term Frequency: 0         
Term: Student                        Term Frequency: 0         
Term: Some                           Term Frequency: 0         
Term: Person                         Term Frequency: 0         
Term: If                             Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: Forsyth                        Term Frequency: 0         
Term: RacaCHILIEcole                 Term Frequency: 0         
Term: Alavi                          Term Frequency: 0         
Term: METHODOur                      Term Frequency: 0         
Term: Journal                        Term Frequency: 0         
Term: Class1                         Term Frequency: 0         
Term: Ma                             Term Frequency: 0         
Term: Finn                           Term Frequency: 0         
Term: attentionKeywordsMotion        Term Frequency: 0         
Term: P1                             Term Frequency: 0         
Term: P2                             Term Frequency: 0         
Term: Nu                             Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: On                             Term Frequency: 0         
Term: Proxemics                      Term Frequency: 0         
Term: LausanneBI                     Term Frequency: 0         
Term: Figure                         Term Frequency: 0         
Term: Sleepers                       Term Frequency: 0         
Term: Zacharias                      Term Frequency: 0         
Term: Other                          Term Frequency: 0         
Term: Kalish                         Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: Tp                             Term Frequency: 0         
Term: Individual                     Term Frequency: 0         
Term: System                         Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: We                             Term Frequency: 0         
Term: Teachers                       Term Frequency: 0         
Term: Station                        Term Frequency: 0         
Term: Research                       Term Frequency: 0         
Term: Irrespective                   Term Frequency: 0         
Term: Synchronized                   Term Frequency: 0         
Term: Without                        Term Frequency: 0         
Term: Richardson                     Term Frequency: 0         
Term: Behavior                       Term Frequency: 0         
Term: sampleWe                       Term Frequency: 0         
Term: classesEven                    Term Frequency: 0         
Term: Emmer                          Term Frequency: 0         
Term: Kaplan                         Term Frequency: 0         
Term: Parameters                     Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: attention.Class                Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: ASSUMPTIONSOur                 Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: Studentsa                      Term Frequency: 0         
Term: Depending                      Term Frequency: 0         
Term: Dillenbourg                    Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: Number                         Term Frequency: 0         
Term: if                             Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: Thefurther                     Term Frequency: 0         
Term: Schwartz                       Term Frequency: 0         
Term: Corcoran                       Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: PeterLang                      Term Frequency: 0         
Term: no                             Term Frequency: 0         
Term: Perspective                    Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: Normalizingthe                 Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: Wilson                         Term Frequency: 0         
Term: minutes.After                  Term Frequency: 0         
Term: CengageBrain                   Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: Polytechnique                  Term Frequency: 0         
Term: then                           Term Frequency: 0         
Term: Section                        Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: Questionnaire                  Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: Teacher                        Term Frequency: 0         
Term: Howprofessionals               Term Frequency: 0         
Term: Macmillan                      Term Frequency: 0         
Term: education.Educational          Term Frequency: 0         
Term: Request                        Term Frequency: 0         
Term: inKendall                      Term Frequency: 0         
Term: QuestionnairesBy               Term Frequency: 0         
Term: Bonnard                        Term Frequency: 0         
Term: More                           Term Frequency: 0         
Term: Table                          Term Frequency: 0         
Term: Stough                         Term Frequency: 0         
Term: Competent                      Term Frequency: 0         
Term: Online                         Term Frequency: 0         
Term: persons.We                     Term Frequency: 0         
Term: Natl                           Term Frequency: 0         
Term: Both                           Term Frequency: 0         
Term: Zufferey                       Term Frequency: 0         
Term: SAGEPublications               Term Frequency: 0         
Term: Chatti                         Term Frequency: 0         
Term: qualityActivities              Term Frequency: 0         
Term: will                           Term Frequency: 0         
Term: Also                           Term Frequency: 0         
Term: Alvarado                       Term Frequency: 0         
Term: these                          Term Frequency: 0         
Term: ACKNOWLEDGEMENTSThis           Term Frequency: 0         
Term: Kahneman                       Term Frequency: 0         
Term: Social                         Term Frequency: 0         
Term: Inter                          Term Frequency: 0         
Term: Intel                          Term Frequency: 0         
Term: Questionanswering              Term Frequency: 0         
Term: Campbell                       Term Frequency: 0         
Term: Psychologist                   Term Frequency: 0         
Term: Welook                         Term Frequency: 0         
Term: Analysed                       Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: there                          Term Frequency: 0         
Term: Kendall’s                      Term Frequency: 0         
Term: Theart                         Term Frequency: 0         
Term: Finally                        Term Frequency: 0         
Term: Organization                   Term Frequency: 0         
Term: American                       Term Frequency: 0         
Term: dialogue.Psychological         Term Frequency: 0         
Term: Events                         Term Frequency: 0         
Term: Thequestion                    Term Frequency: 0         
Term: Books                          Term Frequency: 0         
Term: Percentage                     Term Frequency: 0         
Term: Neighbouring                   Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: Studentsin                     Term Frequency: 0         
Term: Three                          Term Frequency: 0         
Term: Library                        Term Frequency: 0         
Term: material.Nevertheless          Term Frequency: 0         
Term: Classroommanagement            Term Frequency: 0         
Term: Allen                          Term Frequency: 0         
Term: OBSERVATIONS4.1                Term Frequency: 0         
Term: EPFL                           Term Frequency: 0         
Term: Not                            Term Frequency: 0         
Term: attentionMirko                 Term Frequency: 0         
Term: moveless.Finally               Term Frequency: 0         
Term: Indianapolis                   Term Frequency: 0         
Term: rooms.Class                    Term Frequency: 0         
Term: 20Lausanne                     Term Frequency: 0         
Term: Synchro                        Term Frequency: 0         
Term: MiscellaneousGeneral           Term Frequency: 0         
Term: Corporation                    Term Frequency: 0         
Term: Webb                           Term Frequency: 0         
Term: Formula                        Term Frequency: 0         
Term: Technology                     Term Frequency: 0         
Term: Why                            Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Fig                            Term Frequency: 0         
Term: classroom.In                   Term Frequency: 0         
Term: Size                           Term Frequency: 0         
Term: Correlation                    Term Frequency: 0         
Term: Pyramidal                      Term Frequency: 0         
Term: Hall                           Term Frequency: 0         
Term: centages.Class                 Term Frequency: 0         
Term: It’salso                       Term Frequency: 0         
Term: Proceedings                    Term Frequency: 0         
Term: ofPerson                       Term Frequency: 0         
Term: Middendorf                     Term Frequency: 0         
Term: Koneya                         Term Frequency: 0         
Term: International                  Term Frequency: 0         
Term: Grant                          Term Frequency: 0         
Term: SciencesEducation              Term Frequency: 0         
Term: BasicBooks                     Term Frequency: 0         
Term: Thinking                       Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Theoretical                    Term Frequency: 0         
Term: Off                            Term Frequency: 0         
Term: classroom.We                   Term Frequency: 0         
Term: Switzerlandpierre.dillenbourg  Term Frequency: 0         
Term: andKnowledge                   Term Frequency: 0         
Term: Visibility                     Term Frequency: 0         
Term: attention.From                 Term Frequency: 0         
Term: Rows                           Term Frequency: 0         
Term: TermsMeasurement               Term Frequency: 0         
Term: Lett                           Term Frequency: 0         
Term: Each                           Term Frequency: 0         
Term: correlation.Reported           Term Frequency: 0         
Term: dataThe                        Term Frequency: 0         
Term: comparable.Emulating           Term Frequency: 0         
Term: Inorder                        Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: Merrill                        Term Frequency: 0         
Term: Columns1                       Term Frequency: 0         
Term: Pannozzo                       Term Frequency: 0         
Term: Location                       Term Frequency: 0         
Term: Schon                          Term Frequency: 0         
Term: Our                            Term Frequency: 0         
Term: 18.42Table                     Term Frequency: 0         
Term: Following                      Term Frequency: 0         
Term: Analysingthe                   Term Frequency: 0         
Term: procedureWe                    Term Frequency: 0         
Term: interaction.We                 Term Frequency: 0         
Term: ofClass                        Term Frequency: 0         
Term: demand.Teachers                Term Frequency: 0         
Term: Initial                        Term Frequency: 0         
Term: collected.Our                  Term Frequency: 0         
Term: CONCLUSIONSIn                  Term Frequency: 0         
Term: epfl.chRoland                  Term Frequency: 0         
Term: Forvisualisation               Term Frequency: 0         
Term: Classroom                      Term Frequency: 0         
Term: Toscale                        Term Frequency: 0         
Term: Forum                          Term Frequency: 0         
Term: Bynot                          Term Frequency: 0         
Term: measurement.Steps              Term Frequency: 0         
Term: Orchestration                  Term Frequency: 0         
Term: Palmer                         Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: Psychology                     Term Frequency: 0         
Term: ComputerSupported              Term Frequency: 0         
Term: Association                    Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: Female                         Term Frequency: 0         
Term: EmotionalIntelligence          Term Frequency: 0         
Term: Learn                          Term Frequency: 0         
Term: Pre                            Term Frequency: 0         
Term: P1the                          Term Frequency: 0         
Term: Permissions                    Term Frequency: 0         
Term: Class                          Term Frequency: 0         
Term: even41Figure                   Term Frequency: 0         
Term: Gaussian                       Term Frequency: 0         
Term: Green                          Term Frequency: 0         
Term: Work                           Term Frequency: 0         
Term: learningprocess.Being          Term Frequency: 0         
Term: Hargreaves                     Term Frequency: 0         
Term: Darker                         Term Frequency: 0         
Term: conditions.Classes             Term Frequency: 0         
Term: 5Table                         Term Frequency: 0         
Term: 7Lausanne                      Term Frequency: 0         
Term: forClass                       Term Frequency: 0         
Term: Schroeder                      Term Frequency: 0         
Term: Kirkham                        Term Frequency: 0         
Term: Anchor                         Term Frequency: 0         
Term: Speaker                        Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: invalid.We                     Term Frequency: 0         
Term: Teaching                       Term Frequency: 0         
Term: Teach                          Term Frequency: 0         
Term: Color                          Term Frequency: 0         
Term: Liston                         Term Frequency: 0         
Term: Wiley                          Term Frequency: 0         
Term: Example                        Term Frequency: 0         
Term: AIP                            Term Frequency: 0         
Term: Wefound                        Term Frequency: 0         
Term: ofExperimental                 Term Frequency: 0         
Term: Caldwell                       Term Frequency: 0         
Term: Switzerland                    Term Frequency: 0         
Term: toPerson                       Term Frequency: 0         
Term: teacher.Synchronization        Term Frequency: 0         
Term: lectures:Beyond                Term Frequency: 0         
Term: AnalysisAnalysis               Term Frequency: 0         
Term: Borko                          Term Frequency: 0         
Term: Altman                         Term Frequency: 0         
Term: DillenbourgCHILIEcole          Term Frequency: 0         
Term: verticalaxis.The               Term Frequency: 0         
Term: Question                       Term Frequency: 0         
Term: Synchronization                Term Frequency: 0         
Term: but                            Term Frequency: 0         
Term: Lukarov                        Term Frequency: 0         
Term: Dyckhoff                       Term Frequency: 0         
Term: Raca                           Term Frequency: 0         
Term: attention.In                   Term Frequency: 0         
Term: Subject                        Term Frequency: 0         
Term: Answer                         Term Frequency: 0         
Term: timeline.We                    Term Frequency: 0         
Term: SupportedCooperative           Term Frequency: 0         
Term: inTable                        Term Frequency: 0         
Term: Abstract                       Term Frequency: 0         
Term: TormeyCAPEEcole                Term Frequency: 0         
Term: Environmentand                 Term Frequency: 0         
Term: Braun                          Term Frequency: 0         
Term: Mixed                          Term Frequency: 0         
Term: Uses                           Term Frequency: 0         
Term: acm.org.LAK                    Term Frequency: 0         
Term: movement.In                    Term Frequency: 0         
Term: Supporting                     Term Frequency: 0         
Term: While                          Term Frequency: 0         
