Term: students                       Term Frequency: 111       
Term: note                           Term Frequency: 1         
Term: visualizationspresented        Term Frequency: 1         
Term: withsuggestions                Term Frequency: 1         
Term: soughtto                       Term Frequency: 1         
Term: explanation                    Term Frequency: 1         
Term: begins                         Term Frequency: 1         
Term: calculate                      Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: combines                       Term Frequency: 1         
Term: concludes                      Term Frequency: 1         
Term: qualifiedgroups                Term Frequency: 1         
Term: developmentthat                Term Frequency: 1         
Term: par                            Term Frequency: 1         
Term: pay                            Term Frequency: 1         
Term: moredetailed                   Term Frequency: 1         
Term: divided                        Term Frequency: 1         
Term: live                           Term Frequency: 1         
Term: engender                       Term Frequency: 1         
Term: pdf                            Term Frequency: 1         
Term: harnessed                      Term Frequency: 1         
Term: whetherstudents                Term Frequency: 1         
Term: even                           Term Frequency: 1         
Term: restriction                    Term Frequency: 1         
Term: assumed                        Term Frequency: 1         
Term: engaged                        Term Frequency: 1         
Term: peer                           Term Frequency: 1         
Term: thefirst                       Term Frequency: 1         
Term: retains                        Term Frequency: 1         
Term: manner                         Term Frequency: 1         
Term: unclear                        Term Frequency: 1         
Term: represents                     Term Frequency: 1         
Term: comparisons                    Term Frequency: 1         
Term: processof                      Term Frequency: 1         
Term: actions                        Term Frequency: 1         
Term: firstmooc                      Term Frequency: 1         
Term: standing                       Term Frequency: 1         
Term: usedas                         Term Frequency: 1         
Term: implica                        Term Frequency: 1         
Term: minimal                        Term Frequency: 1         
Term: 7362.21                        Term Frequency: 1         
Term: severaliterative               Term Frequency: 1         
Term: program                        Term Frequency: 1         
Term: pur                            Term Frequency: 1         
Term: interactionswith               Term Frequency: 1         
Term: identified                     Term Frequency: 1         
Term: visualizationin                Term Frequency: 1         
Term: tran                           Term Frequency: 1         
Term: light                          Term Frequency: 1         
Term: valuable                       Term Frequency: 1         
Term: studentswho                    Term Frequency: 1         
Term: curriculumdesign               Term Frequency: 1         
Term: canalso                        Term Frequency: 1         
Term: themarks                       Term Frequency: 1         
Term: havingto                       Term Frequency: 1         
Term: usedin                         Term Frequency: 1         
Term: major                          Term Frequency: 1         
Term: worldwide                      Term Frequency: 1         
Term: acrossboth                     Term Frequency: 1         
Term: arbitrarily                    Term Frequency: 1         
Term: extentthan                     Term Frequency: 1         
Term: arenot                         Term Frequency: 1         
Term: theirsolutions                 Term Frequency: 1         
Term: enteredthe                     Term Frequency: 1         
Term: mainstream                     Term Frequency: 1         
Term: hiddenmarkov                   Term Frequency: 1         
Term: acertificate                   Term Frequency: 1         
Term: embedded                       Term Frequency: 1         
Term: describingthe                  Term Frequency: 1         
Term: tain                           Term Frequency: 1         
Term: noticeable                     Term Frequency: 1         
Term: 2and                           Term Frequency: 1         
Term: dedicated                      Term Frequency: 1         
Term: engagementin                   Term Frequency: 1         
Term: toright                        Term Frequency: 1         
Term: relatively                     Term Frequency: 1         
Term: session                        Term Frequency: 1         
Term: 2012                           Term Frequency: 1         
Term: themore                        Term Frequency: 1         
Term: introductory                   Term Frequency: 1         
Term: primarily                      Term Frequency: 1         
Term: 2009                           Term Frequency: 1         
Term: 2008                           Term Frequency: 1         
Term: passes                         Term Frequency: 1         
Term: strictly                       Term Frequency: 1         
Term: existing                       Term Frequency: 1         
Term: owned                          Term Frequency: 1         
Term: 2014                           Term Frequency: 1         
Term: 2042                           Term Frequency: 1         
Term: essays                         Term Frequency: 1         
Term: backward                       Term Frequency: 1         
Term: task                           Term Frequency: 1         
Term: true                           Term Frequency: 1         
Term: coursesis                      Term Frequency: 1         
Term: evident                        Term Frequency: 1         
Term: obfuscated                     Term Frequency: 1         
Term: greaterinsights                Term Frequency: 1         
Term: collecting                     Term Frequency: 1         
Term: designing                      Term Frequency: 1         
Term: necessaryin                    Term Frequency: 1         
Term: learningenvironments           Term Frequency: 1         
Term: descriptions                   Term Frequency: 1         
Term: potentialvalue                 Term Frequency: 1         
Term: showstwo                       Term Frequency: 1         
Term: reasons                        Term Frequency: 1         
Term: summary                        Term Frequency: 1         
Term: onlinelearning                 Term Frequency: 1         
Term: degrees                        Term Frequency: 1         
Term: consist                        Term Frequency: 1         
Term: reduced                        Term Frequency: 1         
Term: anyone                         Term Frequency: 1         
Term: engagementof                   Term Frequency: 1         
Term: demonstrated                   Term Frequency: 1         
Term: established                    Term Frequency: 1         
Term: cannow                         Term Frequency: 1         
Term: prefer                         Term Frequency: 1         
Term: impacton                       Term Frequency: 1         
Term: commitment                     Term Frequency: 1         
Term: interact                       Term Frequency: 1         
Term: datapresented                  Term Frequency: 1         
Term: analyticsdata                  Term Frequency: 1         
Term: tofollow                       Term Frequency: 1         
Term: targetingproblem               Term Frequency: 1         
Term: ran                            Term Frequency: 1         
Term: packages                       Term Frequency: 1         
Term: suchdata                       Term Frequency: 1         
Term: rolling                        Term Frequency: 1         
Term: largedata                      Term Frequency: 1         
Term: interventions                  Term Frequency: 1         
Term: abs                            Term Frequency: 1         
Term: couple                         Term Frequency: 1         
Term: similarshapes                  Term Frequency: 1         
Term: rel                            Term Frequency: 1         
Term: add                            Term Frequency: 1         
Term: finite                         Term Frequency: 1         
Term: amicro                         Term Frequency: 1         
Term: periods.student                Term Frequency: 1         
Term: 1830n                          Term Frequency: 1         
Term: message                        Term Frequency: 1         
Term: thishas                        Term Frequency: 1         
Term: moves                          Term Frequency: 1         
Term: isto                           Term Frequency: 1         
Term: decline                        Term Frequency: 1         
Term: likelyto                       Term Frequency: 1         
Term: switch88or                     Term Frequency: 1         
Term: aggregated                     Term Frequency: 1         
Term: exit                           Term Frequency: 1         
Term: system                         Term Frequency: 1         
Term: ofdata                         Term Frequency: 1         
Term: aid                            Term Frequency: 1         
Term: skilled                        Term Frequency: 1         
Term: segments                       Term Frequency: 1         
Term: learners                       Term Frequency: 1         
Term: future                         Term Frequency: 1         
Term: movement                       Term Frequency: 1         
Term: casestudy                      Term Frequency: 1         
Term: culate                         Term Frequency: 1         
Term: always                         Term Frequency: 1         
Term: andretention                   Term Frequency: 1         
Term: manyresearchers                Term Frequency: 1         
Term: already                        Term Frequency: 1         
Term: informing                      Term Frequency: 1         
Term: prerequisites                  Term Frequency: 1         
Term: ana                            Term Frequency: 1         
Term: ofstudent                      Term Frequency: 1         
Term: until                          Term Frequency: 1         
Term: expanding                      Term Frequency: 1         
Term: thought                        Term Frequency: 1         
Term: 83work                         Term Frequency: 1         
Term: calculations                   Term Frequency: 1         
Term: halfof                         Term Frequency: 1         
Term: came                           Term Frequency: 1         
Term: instructorsand                 Term Frequency: 1         
Term: noticed                        Term Frequency: 1         
Term: call                           Term Frequency: 1         
Term: bothperformance                Term Frequency: 1         
Term: 4presents                      Term Frequency: 1         
Term: run                            Term Frequency: 1         
Term: between3                       Term Frequency: 1         
Term: fered                          Term Frequency: 1         
Term: benefits                       Term Frequency: 1         
Term: andone                         Term Frequency: 1         
Term: target                         Term Frequency: 1         
Term: 701n                           Term Frequency: 1         
Term: restricted                     Term Frequency: 1         
Term: inweekly                       Term Frequency: 1         
Term: distri                         Term Frequency: 1         
Term: leader                         Term Frequency: 1         
Term: differentiated                 Term Frequency: 1         
Term: collected                      Term Frequency: 1         
Term: broad                          Term Frequency: 1         
Term: educa                          Term Frequency: 1         
Term: ited                           Term Frequency: 1         
Term: atively                        Term Frequency: 1         
Term: principlebeing                 Term Frequency: 1         
Term: aptitude                       Term Frequency: 1         
Term: demon                          Term Frequency: 1         
Term: display                        Term Frequency: 1         
Term: beings                         Term Frequency: 1         
Term: dashedline                     Term Frequency: 1         
Term: simple                         Term Frequency: 1         
Term: percentage                     Term Frequency: 1         
Term: timing                         Term Frequency: 1         
Term: pages170                       Term Frequency: 1         
Term: elementcalled                  Term Frequency: 1         
Term: generative                     Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: interactiona                   Term Frequency: 1         
Term: amount                         Term Frequency: 1         
Term: instructorsare                 Term Frequency: 1         
Term: pages185                       Term Frequency: 1         
Term: reflected                      Term Frequency: 1         
Term: completing                     Term Frequency: 1         
Term: extracted                      Term Frequency: 1         
Term: sci                            Term Frequency: 1         
Term: studentretention               Term Frequency: 1         
Term: mostobviously                  Term Frequency: 1         
Term: 54,217                         Term Frequency: 1         
Term: astrong                        Term Frequency: 1         
Term: personal                       Term Frequency: 1         
Term: materialpresented              Term Frequency: 1         
Term: greatly                        Term Frequency: 1         
Term: strong                         Term Frequency: 1         
Term: deal                           Term Frequency: 1         
Term: technicalor                    Term Frequency: 1         
Term: segmentation                   Term Frequency: 1         
Term: poses                          Term Frequency: 1         
Term: ses                            Term Frequency: 1         
Term: set                            Term Frequency: 1         
Term: practices                      Term Frequency: 1         
Term: typically                      Term Frequency: 1         
Term: pointstudent                   Term Frequency: 1         
Term: explained                      Term Frequency: 1         
Term: sis                            Term Frequency: 1         
Term: itmight                        Term Frequency: 1         
Term: six                            Term Frequency: 1         
Term: practical                      Term Frequency: 1         
Term: tograms                        Term Frequency: 1         
Term: summaries                      Term Frequency: 1         
Term: big                            Term Frequency: 1         
Term: peers                          Term Frequency: 1         
Term: recommendation                 Term Frequency: 1         
Term: striking                       Term Frequency: 1         
Term: inauguralsession               Term Frequency: 1         
Term: tasks                          Term Frequency: 1         
Term: baselinecompetency             Term Frequency: 1         
Term: whoare                         Term Frequency: 1         
Term: smoother                       Term Frequency: 1         
Term: assessmentstructures           Term Frequency: 1         
Term: viewed                         Term Frequency: 1         
Term: several                        Term Frequency: 1         
Term: alyzed                         Term Frequency: 1         
Term: incoming                       Term Frequency: 1         
Term: examinethe                     Term Frequency: 1         
Term: wereproduced                   Term Frequency: 1         
Term: produc                         Term Frequency: 1         
Term: anotherstate                   Term Frequency: 1         
Term: switch                         Term Frequency: 1         
Term: studentsviewing                Term Frequency: 1         
Term: ysis                           Term Frequency: 1         
Term: counts                         Term Frequency: 1         
Term: visualrepresentations          Term Frequency: 1         
Term: 1226n                          Term Frequency: 1         
Term: manyrespects                   Term Frequency: 1         
Term: suggestthat                    Term Frequency: 1         
Term: mission                        Term Frequency: 1         
Term: areobserved                    Term Frequency: 1         
Term: actively                       Term Frequency: 1         
Term: tual                           Term Frequency: 1         
Term: agrams                         Term Frequency: 1         
Term: participants                   Term Frequency: 1         
Term: makes                          Term Frequency: 1         
Term: lecturers                      Term Frequency: 1         
Term: 145                            Term Frequency: 1         
Term: story                          Term Frequency: 1         
Term: frequency                      Term Frequency: 1         
Term: 156                            Term Frequency: 1         
Term: generate                       Term Frequency: 1         
Term: 161                            Term Frequency: 1         
Term: 167                            Term Frequency: 1         
Term: andalso                        Term Frequency: 1         
Term: 179                            Term Frequency: 1         
Term: theseapproaches                Term Frequency: 1         
Term: behav                          Term Frequency: 1         
Term: 186                            Term Frequency: 1         
Term: 189                            Term Frequency: 1         
Term: mutuallyexclusive              Term Frequency: 1         
Term: 199                            Term Frequency: 1         
Term: goal                           Term Frequency: 1         
Term: ation                          Term Frequency: 1         
Term: analysisat                     Term Frequency: 1         
Term: temporalengagement             Term Frequency: 1         
Term: behaviors                      Term Frequency: 1         
Term: towards                        Term Frequency: 1         
Term: constrain                      Term Frequency: 1         
Term: vestigation                    Term Frequency: 1         
Term: potentially                    Term Frequency: 1         
Term: smooth                         Term Frequency: 1         
Term: structurein                    Term Frequency: 1         
Term: 32,598started                  Term Frequency: 1         
Term: gamification                   Term Frequency: 1         
Term: Massive                        Term Frequency: 0         
Term: ATIVE                          Term Frequency: 0         
Term: MarksTotal                     Term Frequency: 0         
Term: TermsLearning                  Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: B                              Term Frequency: 0         
Term: C                              Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: E                              Term Frequency: 0         
Term: F                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: H                              Term Frequency: 0         
Term: J                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: M                              Term Frequency: 0         
Term: P                              Term Frequency: 0         
Term: Q                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: T                              Term Frequency: 0         
Term: V                              Term Frequency: 0         
Term: W                              Term Frequency: 0         
Term: Z                              Term Frequency: 0         
Term: instructions.This              Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: limited.The                    Term Frequency: 0         
Term: Thestate                       Term Frequency: 0         
Term: MOOCsCarleton                  Term Frequency: 0         
Term: Rate                           Term Frequency: 0         
Term: DiscreteOptimization           Term Frequency: 0         
Term: Pillac                         Term Frequency: 0         
Term: DescriptorsK                   Term Frequency: 0         
Term: DISCUSSIONThe                  Term Frequency: 0         
Term: All                            Term Frequency: 0         
Term: CalculationsCourse             Term Frequency: 0         
Term: That                           Term Frequency: 0         
Term: Centre                         Term Frequency: 0         
Term: Networks                       Term Frequency: 0         
Term: ParticipationIn                Term Frequency: 0         
Term: Group                          Term Frequency: 0         
Term: Administrative                 Term Frequency: 0         
Term: Australiacarleton.coffrin      Term Frequency: 0         
Term: Percentile0                    Term Frequency: 0         
Term: They                           Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: Aus                            Term Frequency: 0         
Term: Heer                           Term Frequency: 0         
Term: These                          Term Frequency: 0         
Term: Macroe                         Term Frequency: 0         
Term: Conference                     Term Frequency: 0         
Term: andDistance                    Term Frequency: 0         
Term: Computer                       Term Frequency: 0         
Term: Given                          Term Frequency: 0         
Term: Strategies                     Term Frequency: 0         
Term: Making                         Term Frequency: 0         
Term: success.The                    Term Frequency: 0         
Term: Digital                        Term Frequency: 0         
Term: Thus                           Term Frequency: 0         
Term: ofExcellence                   Term Frequency: 0         
Term: NewYork                        Term Frequency: 0         
Term: Educause                       Term Frequency: 0         
Term: Thisanalysis                   Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: unimelb.edu.auPaula            Term Frequency: 0         
Term: Processing                     Term Frequency: 0         
Term: Goodyear                       Term Frequency: 0         
Term: Theremainder                   Term Frequency: 0         
Term: Buehl                          Term Frequency: 0         
Term: courses.The                    Term Frequency: 0         
Term: TransitionsIt                  Term Frequency: 0         
Term: Educational                    Term Frequency: 0         
Term: QualifiedQuiz                  Term Frequency: 0         
Term: Subgroups                      Term Frequency: 0         
Term: Optimizationin                 Term Frequency: 0         
Term: Edinburgh                      Term Frequency: 0         
Term: ofMacroeconomics               Term Frequency: 0         
Term: Schneider.Deconstructing       Term Frequency: 0         
Term: Psychological                  Term Frequency: 0         
Term: Trans                          Term Frequency: 0         
Term: But                            Term Frequency: 0         
Term: TechRpts                       Term Frequency: 0         
Term: Kennedy                        Term Frequency: 0         
Term: andQualified                   Term Frequency: 0         
Term: Breslow                        Term Frequency: 0         
Term: QualifiedPart                  Term Frequency: 0         
Term: Graphics                       Term Frequency: 0         
Term: edX                            Term Frequency: 0         
Term: inFigure                       Term Frequency: 0         
Term: MOOCs.Much                     Term Frequency: 0         
Term: needed.A                       Term Frequency: 0         
Term: AN                             Term Frequency: 0         
Term: Brinton                        Term Frequency: 0         
Term: An                             Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: As                             Term Frequency: 0         
Term: areas.Figure                   Term Frequency: 0         
Term: D3                             Term Frequency: 0         
Term: By                             Term Frequency: 0         
Term: De                             Term Frequency: 0         
Term: Viewing                        Term Frequency: 0         
Term: Ed                             Term Frequency: 0         
Term: TEMPORAL                       Term Frequency: 0         
Term: 4000100030005000All            Term Frequency: 0         
Term: Beyondcold                     Term Frequency: 0         
Term: is:Do                          Term Frequency: 0         
Term: IN                             Term Frequency: 0         
Term: Ho                             Term Frequency: 0         
Term: If                             Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: on89Part                       Term Frequency: 0         
Term: USA                            Term Frequency: 0         
Term: analytics.For                  Term Frequency: 0         
Term: Rather                         Term Frequency: 0         
Term: Journal                        Term Frequency: 0         
Term: Seaton                         Term Frequency: 0         
Term: Introduction                   Term Frequency: 0         
Term: NY                             Term Frequency: 0         
Term: Understanding                  Term Frequency: 0         
Term: ofbars.Figure                  Term Frequency: 0         
Term: Optimiza                       Term Frequency: 0         
Term: Of                             Term Frequency: 0         
Term: On                             Term Frequency: 0         
Term: Op                             Term Frequency: 0         
Term: R2                             Term Frequency: 0         
Term: Two                            Term Frequency: 0         
Term: Figure                         Term Frequency: 0         
Term: such                           Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: WeeksTotal                     Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: Chiang                         Term Frequency: 0         
Term: We                             Term Frequency: 0         
Term: Research                       Term Frequency: 0         
Term: SciencesThe                    Term Frequency: 0         
Term: InfoVis                        Term Frequency: 0         
Term: Thislinear                     Term Frequency: 0         
Term: ColinTatham                    Term Frequency: 0         
Term: From                           Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: Dis                            Term Frequency: 0         
Term: participation.Given            Term Frequency: 0         
Term: Visualizing                    Term Frequency: 0         
Term: course.In                      Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: andDiscrete                    Term Frequency: 0         
Term: MERLOTJournal                  Term Frequency: 0         
Term: Asynchronous                   Term Frequency: 0         
Term: if                             Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: Diagram                        Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: Bostock                        Term Frequency: 0         
Term: CoffrinNational                Term Frequency: 0         
Term: no                             Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: then                           Term Frequency: 0         
Term: Additionally                   Term Frequency: 0         
Term: Section                        Term Frequency: 0         
Term: Segers                         Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: Melbourne                      Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: Specifically                   Term Frequency: 0         
Term: ALTERNATIVE                    Term Frequency: 0         
Term: CONCLUSIONSThe                 Term Frequency: 0         
Term: Table                          Term Frequency: 0         
Term: Littlejohn                     Term Frequency: 0         
Term: paper.Principles               Term Frequency: 0         
Term: References                     Term Frequency: 0         
Term: Analysis                       Term Frequency: 0         
Term: State                          Term Frequency: 0         
Term: Report                         Term Frequency: 0         
Term: MOOCswhich                     Term Frequency: 0         
Term: Assignment                     Term Frequency: 0         
Term: EducationalTechnology          Term Frequency: 0         
Term: Australiagek                   Term Frequency: 0         
Term: INTRODUCTIONThe                Term Frequency: 0         
Term: Third                          Term Frequency: 0         
Term: However                        Term Frequency: 0         
Term: QualifiedMacroeconomics        Term Frequency: 0         
Term: Bcircle                        Term Frequency: 0         
Term: Someof                         Term Frequency: 0         
Term: MOOCAs                         Term Frequency: 0         
Term: BarbaSchool                    Term Frequency: 0         
Term: Once                           Term Frequency: 0         
Term: Walberg                        Term Frequency: 0         
Term: ofDiscrete                     Term Frequency: 0         
Term: andEnvironment                 Term Frequency: 0         
Term: attrition.While                Term Frequency: 0         
Term: Acknowledgments                Term Frequency: 0         
Term: Development                    Term Frequency: 0         
Term: Ellis                          Term Frequency: 0         
Term: Fig                            Term Frequency: 0         
Term: Transitions                    Term Frequency: 0         
Term: right.Transitions              Term Frequency: 0         
Term: ucationGeneral                 Term Frequency: 0         
Term: Visualizations                 Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: Therelative                    Term Frequency: 0         
Term: Language                       Term Frequency: 0         
Term: Broken                         Term Frequency: 0         
Term: onLearning                     Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Practice                       Term Frequency: 0         
Term: Corrin                         Term Frequency: 0         
Term: case.The                       Term Frequency: 0         
Term: Students60th                   Term Frequency: 0         
Term: model.CoRR                     Term Frequency: 0         
Term: Each                           Term Frequency: 0         
Term: Background                     Term Frequency: 0         
Term: Routledge                      Term Frequency: 0         
Term: Quiz                           Term Frequency: 0         
Term: After                          Term Frequency: 0         
Term: Prin                           Term Frequency: 0         
Term: Revisiting                     Term Frequency: 0         
Term: Melbourne’s                    Term Frequency: 0         
Term: ofEducational                  Term Frequency: 0         
Term: Section6.2                     Term Frequency: 0         
Term: 9WeekStudent                   Term Frequency: 0         
Term: Participation0200040006000800010000All Term Frequency: 0         
Term: Proc                           Term Frequency: 0         
Term: Lovegrove.Liminal              Term Frequency: 0         
Term: 2567574.2567586KeywordsLearning Term Frequency: 0         
Term: Usingjust                      Term Frequency: 0         
Term: Regression                     Term Frequency: 0         
Term: Learner                        Term Frequency: 0         
Term: UNDERSTANDING                  Term Frequency: 0         
Term: Clow                           Term Frequency: 0         
Term: Alternative                    Term Frequency: 0         
Term: Part                           Term Frequency: 0         
Term: Atheoretical                   Term Frequency: 0         
Term: Participation                  Term Frequency: 0         
Term: Predicting                     Term Frequency: 0         
Term: MOOCsprovide                   Term Frequency: 0         
Term: Down                           Term Frequency: 0         
Term: weeksFigure                    Term Frequency: 0         
Term: Study                          Term Frequency: 0         
Term: Transition                     Term Frequency: 0         
Term: Figure3                        Term Frequency: 0         
Term: Figure1                        Term Frequency: 0         
Term: Figure4                        Term Frequency: 0         
Term: Figures                        Term Frequency: 0         
Term: visualizations.Journal         Term Frequency: 0         
Term: MarksThe                       Term Frequency: 0         
Term: LearningPermission             Term Frequency: 0         
Term: studies:The                    Term Frequency: 0         
Term: Students                       Term Frequency: 0         
Term: Withthe                        Term Frequency: 0         
Term: NICTA                          Term Frequency: 0         
Term: Open                           Term Frequency: 0         
Term: Coursera                       Term Frequency: 0         
Term: ICT                            Term Frequency: 0         
Term: Haertel                        Term Frequency: 0         
Term: QualifiedFigure                Term Frequency: 0         
Term: Auditors                       Term Frequency: 0         
Term: explanation.Identifying        Term Frequency: 0         
Term: Knowledge                      Term Frequency: 0         
Term: seeFigure                      Term Frequency: 0         
Term: Boyle                          Term Frequency: 0         
Term: Optimizationclearly            Term Frequency: 0         
Term: Opti                           Term Frequency: 0         
Term: PercentileFigure               Term Frequency: 0         
Term: Visualization                  Term Frequency: 0         
Term: 600100030005000Marks           Term Frequency: 0         
Term: MOOCdelivery                   Term Frequency: 0         
Term: Optimization.In                Term Frequency: 0         
Term: Kizilcec                       Term Frequency: 0         
Term: Jain                           Term Frequency: 0         
Term: ofBroadband                    Term Frequency: 0         
Term: Instead                        Term Frequency: 0         
Term: Coetzee                        Term Frequency: 0         
Term: Foundationfor                  Term Frequency: 0         
Term: Pintrich                       Term Frequency: 0         
Term: 90Quiz                         Term Frequency: 0         
Term: Principlesof                   Term Frequency: 0         
Term: Studying                       Term Frequency: 0         
Term: Piech                          Term Frequency: 0         
Term: ASCILITEConference             Term Frequency: 0         
Term: DiscreteOptimization.cludes    Term Frequency: 0         
Term: Subject                        Term Frequency: 0         
Term: Moreover                       Term Frequency: 0         
Term: CorrinCentre                   Term Frequency: 0         
Term: When                           Term Frequency: 0         
Term: Univer                         Term Frequency: 0         
Term: Active                         Term Frequency: 0         
Term: Uses                           Term Frequency: 0         
Term: acm.org.LAK                    Term Frequency: 0         
Term: Exam1                          Term Frequency: 0         
Term: MOOCs.As                       Term Frequency: 0         
Term: While                          Term Frequency: 0         
Term: Exploratory                    Term Frequency: 0         
Term: DiagramsContemporary           Term Frequency: 0         
Term: Fournier                       Term Frequency: 0         
Term: Video                          Term Frequency: 0         
Term: Pubs                           Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: Participation020004000600080001000013 Term Frequency: 0         
Term: May2013                        Term Frequency: 0         
Term: 4000500100020003000Figure      Term Frequency: 0         
Term: slope.Using                    Term Frequency: 0         
Term: Attention                      Term Frequency: 0         
Term: fog:Analytics                  Term Frequency: 0         
Term: COURSE                         Term Frequency: 0         
Term: Ogievetsky                     Term Frequency: 0         
Term: Whenviewed                     Term Frequency: 0         
Term: Comp                           Term Frequency: 0         
Term: analyses.The                   Term Frequency: 0         
Term: area.For                       Term Frequency: 0         
Term: Initiallytotal                 Term Frequency: 0         
Term: InProceedings                  Term Frequency: 0         
Term: Core                           Term Frequency: 0         
Term: York                           Term Frequency: 0         
Term: Data                           Term Frequency: 0         
Term: MarksStudents0                 Term Frequency: 0         
Term: distinctMOOCs                  Term Frequency: 0         
Term: design.While                   Term Frequency: 0         
Term: 20Notes                        Term Frequency: 0         
Term: courses.Table                  Term Frequency: 0         
Term: With                           Term Frequency: 0         
Term: USA.ACM                        Term Frequency: 0         
Term: particularstudents.There       Term Frequency: 0         
Term: Patterns                       Term Frequency: 0         
Term: Distance                       Term Frequency: 0         
Term: group.In                       Term Frequency: 0         
Term: paper.This                     Term Frequency: 0         
Term: Government                     Term Frequency: 0         
Term: LAK                            Term Frequency: 0         
Term: LearningAnalytics              Term Frequency: 0         
Term: Aconsistent                    Term Frequency: 0         
Term: bottom.The                     Term Frequency: 0         
Term: AustraliaVictoria              Term Frequency: 0         
Term: SummaryCourse                  Term Frequency: 0         
Term: period.Overall                 Term Frequency: 0         
Term: Vienna                         Term Frequency: 0         
Term: Importantly                    Term Frequency: 0         
Term: Key                            Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Legend.Figure                  Term Frequency: 0         
Term: unimelb.edu.auABSTRACTIn       Term Frequency: 0         
Term: Judd                           Term Frequency: 0         
Term: StudentsMaximum                Term Frequency: 0         
Term: leftA                          Term Frequency: 0         
Term: Marks                          Term Frequency: 0         
Term: Kop                            Term Frequency: 0         
Term: population2We                  Term Frequency: 0         
Term: Assessment                     Term Frequency: 0         
Term: Courses                        Term Frequency: 0         
Term: xMOOCs                         Term Frequency: 0         
Term: TransitionsComparing           Term Frequency: 0         
Term: June                           Term Frequency: 0         
Term: Thebehavior                    Term Frequency: 0         
Term: MOOCs                          Term Frequency: 0         
Term: Using                          Term Frequency: 0         
Term: Previous                       Term Frequency: 0         
Term: Student                        Term Frequency: 0         
Term: EECS                           Term Frequency: 0         
Term: Some                           Term Frequency: 0         
Term: Thisprocess                    Term Frequency: 0         
Term: Completion                     Term Frequency: 0         
Term: Lam                            Term Frequency: 0         
Term: Waite                          Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: moreappealing.Conclusions      Term Frequency: 0         
Term: paper.In                       Term Frequency: 0         
Term: ANALYTICS                      Term Frequency: 0         
Term: Liu                            Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: ACKNOWLEDGMENTSThe             Term Frequency: 0         
Term: MOOCsgenerally                 Term Frequency: 0         
Term: Hence                          Term Frequency: 0         
Term: Macroeconomics                 Term Frequency: 0         
Term: MOOCdata                       Term Frequency: 0         
Term: Exam                           Term Frequency: 0         
Term: Pritchard                      Term Frequency: 0         
Term: Although                       Term Frequency: 0         
Term: Learnerparticipation           Term Frequency: 0         
Term: Mak                            Term Frequency: 0         
Term: Considering                    Term Frequency: 0         
Term: Mackness                       Term Frequency: 0         
Term: Boer                           Term Frequency: 0         
Term: Optimization                   Term Frequency: 0         
Term: Engagement                     Term Frequency: 0         
Term: Statistical                    Term Frequency: 0         
Term: below.The                      Term Frequency: 0         
Term: Views                          Term Frequency: 0         
Term: ISBN                           Term Frequency: 0         
Term: Request                        Term Frequency: 0         
Term: MOOCs.Additionally             Term Frequency: 0         
Term: Discrete                       Term Frequency: 0         
Term: More                           Term Frequency: 0         
Term: Economy                        Term Frequency: 0         
Term: Online                         Term Frequency: 0         
Term: MOOC1                          Term Frequency: 0         
Term: BACKGROUNDThis                 Term Frequency: 0         
Term: will                           Term Frequency: 0         
Term: Also                           Term Frequency: 0         
Term: these                          Term Frequency: 0         
Term: MOOCs.Hypothesis               Term Frequency: 0         
Term: Moocs                          Term Frequency: 0         
Term: MENTIn                         Term Frequency: 0         
